sess_date,year,touched_at,pnl,exit,exit_time,bars_held,hold_min,cum_pnl
2024-06-28,2024,2024-06-28 08:16:00-04:00,86.06992762080336,TP,2024-06-28 08:41:00-04:00,25,25.0,12421.975267520225
2024-06-28,2024,2024-06-28 10:02:00-04:00,306.30050031273277,TP,2024-06-28 12:11:00-04:00,129,129.0,12728.275767832958
2024-06-28,2024,2024-06-28 10:05:00-04:00,152.73857308531296,TP,2024-06-28 11:09:00-04:00,64,64.0,12881.014340918271
2024-07-01,2024,2024-07-01 10:14:00-04:00,151.34885797994139,TP,2024-07-01 12:00:00-04:00,106,106.0,13032.363198898212
2024-07-01,2024,2024-07-01 10:15:00-04:00,154.98857308531296,TP,2024-07-01 11:54:00-04:00,99,99.0,13187.351771983525
2024-07-05,2024,2024-07-05 02:19:00-04:00,-0.0,BE,2024-07-05 04:07:00-04:00,108,108.0,13187.351771983525
2024-07-05,2024,2024-07-05 10:01:00-04:00,-72.83453439658842,cutoff,2024-07-05 15:00:00-04:00,299,299.0,13114.517237586937
2024-07-10,2024,2024-07-10 10:10:00-04:00,-0.0,BE,2024-07-10 12:22:00-04:00,132,132.0,13114.517237586937
2024-07-11,2024,2024-07-11 08:30:00-04:00,52.349260775481525,TP,2024-07-11 08:53:00-04:00,23,23.0,13166.866498362418
2024-07-17,2024,2024-07-17 03:06:00-04:00,-150.0,SL,2024-07-17 07:34:00-04:00,268,268.0,13016.866498362418
2024-07-18,2024,2024-07-18 10:35:00-04:00,-150.0,SL,2024-07-18 11:32:00-04:00,57,57.0,12866.866498362418
2024-07-19,2024,2024-07-19 03:44:00-04:00,150.90996381040168,TP,2024-07-19 06:29:00-04:00,165,165.0,13017.77646217282
2024-07-24,2024,2024-07-24 00:20:00-04:00,0.0,BE,2024-07-24 02:04:00-04:00,104,104.0,13017.77646217282
2024-07-24,2024,2024-07-24 04:24:00-04:00,0.0,BE,2024-07-24 07:05:00-04:00,161,161.0,13017.77646217282
2024-07-24,2024,2024-07-24 09:34:00-04:00,-150.0,SL,2024-07-24 10:45:00-04:00,71,71.0,12867.77646217282
2024-07-31,2024,2024-07-31 10:01:00-04:00,-150.0,SL,2024-07-31 14:50:00-04:00,289,289.0,12717.77646217282
2024-08-01,2024,2024-07-31 19:16:00-04:00,158.58822149362095,TP,2024-08-01 04:13:00-04:00,537,537.0,12876.364683666441
2024-08-02,2024,2024-08-01 22:22:00-04:00,0.0,BE,2024-08-02 02:27:00-04:00,245,245.0,12876.364683666441
2024-08-05,2024,2024-08-04 20:52:00-04:00,-150.0,SL,2024-08-05 00:07:00-04:00,195,195.0,12726.364683666441
2024-08-06,2024,2024-08-05 20:48:00-04:00,175.84494601251936,TP,2024-08-06 04:15:00-04:00,447,447.0,12902.20962967896
2024-08-07,2024,2024-08-07 09:32:00-04:00,-0.0,BE,2024-08-07 11:03:00-04:00,91,91.0,12902.20962967896
2024-08-13,2024,2024-08-13 03:06:00-04:00,-0.0,BE,2024-08-13 08:30:00-04:00,324,324.0,12902.20962967896
2024-08-13,2024,2024-08-13 03:08:00-04:00,-0.0,BE,2024-08-13 08:30:00-04:00,322,322.0,12902.20962967896
2024-08-15,2024,2024-08-15 09:52:00-04:00,-150.0,SL,2024-08-15 13:46:00-04:00,234,234.0,12752.20962967896
2024-08-16,2024,2024-08-15 22:19:00-04:00,-0.0,BE,2024-08-16 01:28:00-04:00,189,189.0,12752.20962967896
2024-08-27,2024,2024-08-27 09:38:00-04:00,163.8194244306942,TP,2024-08-27 10:26:00-04:00,48,48.0,12916.029054109655
2024-09-03,2024,2024-09-03 09:31:00-04:00,-150.0,SL,2024-09-03 10:14:00-04:00,43,43.0,12766.029054109655
2024-09-06,2024,2024-09-06 03:14:00-04:00,170.87942486420798,TP,2024-09-06 08:50:00-04:00,336,336.0,12936.908478973863
2024-09-06,2024,2024-09-06 10:35:00-04:00,-150.0,SL,2024-09-06 11:50:00-04:00,75,75.0,12786.908478973863
2024-09-11,2024,2024-09-11 09:21:00-04:00,174.67852213518927,TP,2024-09-11 10:01:00-04:00,40,40.0,12961.587001109052
2024-09-12,2024,2024-09-12 00:34:00-04:00,-150.0,SL,2024-09-12 13:55:00-04:00,801,801.0,12811.587001109052
2024-09-16,2024,2024-09-16 00:00:00-04:00,136.93003387690987,TP,2024-09-16 09:34:00-04:00,569,574.0,12948.517034985962
2024-09-16,2024,2024-09-16 00:00:00-04:00,123.80357043389813,TP,2024-09-16 09:36:00-04:00,571,576.0,13072.32060541986
2024-09-17,2024,2024-09-17 07:52:00-04:00,152.85604036348377,TP,2024-09-17 12:24:00-04:00,272,272.0,13225.176645783344
2024-09-17,2024,2024-09-17 07:52:00-04:00,153.12399127850222,TP,2024-09-17 12:24:00-04:00,272,272.0,13378.300637061846
2024-09-17,2024,2024-09-17 10:45:00-04:00,151.30115923372068,TP,2024-09-17 12:21:00-04:00,96,96.0,13529.601796295567
2024-09-19,2024,2024-09-19 02:25:00-04:00,-150.0,SL,2024-09-19 09:27:00-04:00,422,422.0,13379.601796295567
2024-09-25,2024,2024-09-25 10:15:00-04:00,69.23376077762077,cutoff,2024-09-25 15:00:00-04:00,285,285.0,13448.835557073187
2024-09-26,2024,2024-09-25 20:01:00-04:00,-150.0,SL,2024-09-26 02:05:00-04:00,364,364.0,13298.835557073187
2024-09-30,2024,2024-09-30 07:38:00-04:00,0.0,BE,2024-09-30 10:24:00-04:00,166,166.0,13298.835557073187
2024-10-01,2024,2024-10-01 10:10:00-04:00,0.0,BE,2024-10-01 11:46:00-04:00,96,96.0,13298.835557073187
2024-10-01,2024,2024-10-01 10:10:00-04:00,107.71643125829723,cutoff,2024-10-01 15:00:00-04:00,290,290.0,13406.551988331485
2024-10-04,2024,2024-10-04 08:52:00-04:00,155.5217683513838,TP,2024-10-04 10:00:00-04:00,68,68.0,13562.073756682868
2024-10-14,2024,2024-10-14 06:16:00-04:00,-150.0,SL,2024-10-14 09:56:00-04:00,220,220.0,13412.073756682868
2024-10-25,2024,2024-10-25 09:43:00-04:00,55.714439891780785,cutoff,2024-10-25 15:00:00-04:00,317,317.0,13467.78819657465
2024-10-25,2024,2024-10-25 09:46:00-04:00,151.2650993486859,TP,2024-10-25 14:11:00-04:00,265,265.0,13619.053295923335
2024-10-25,2024,2024-10-25 10:00:00-04:00,160.74292141081605,TP,2024-10-25 13:42:00-04:00,222,222.0,13779.796217334151
2024-10-25,2024,2024-10-25 10:22:00-04:00,166.52589030311356,TP,2024-10-25 13:35:00-04:00,193,193.0,13946.322107637265
2024-10-31,2024,2024-10-31 02:48:00-04:00,-150.0,SL,2024-10-31 09:48:00-04:00,420,420.0,13796.322107637265
2024-11-06,2024,2024-11-05 21:09:00-05:00,-150.0,SL,2024-11-05 21:48:00-05:00,39,39.0,13646.322107637265
2024-11-07,2024,2024-11-07 08:10:00-05:00,-150.0,SL,2024-11-07 10:47:00-05:00,157,157.0,13496.322107637265
2024-11-15,2024,2024-11-14 20:07:00-05:00,0.0,BE,2024-11-14 21:45:00-05:00,98,98.0,13496.322107637265
2024-11-15,2024,2024-11-14 20:11:00-05:00,0.0,BE,2024-11-14 23:16:00-05:00,185,185.0,13496.322107637265
2024-11-15,2024,2024-11-15 03:24:00-05:00,0.0,BE,2024-11-15 08:30:00-05:00,306,306.0,13496.322107637265
2024-11-20,2024,2024-11-20 03:22:00-05:00,162.99525435004762,TP,2024-11-20 09:38:00-05:00,376,376.0,13659.317361987312
2024-11-25,2024,2024-11-25 08:45:00-05:00,151.91192193572715,TP,2024-11-25 12:15:00-05:00,210,210.0,13811.22928392304
2024-11-25,2024,2024-11-25 09:16:00-05:00,172.33280563000153,TP,2024-11-25 10:12:00-05:00,56,56.0,13983.562089553041
2024-11-25,2024,2024-11-25 09:39:00-05:00,157.68471260719525,TP,2024-11-25 10:02:00-05:00,23,23.0,14141.246802160236
2024-11-27,2024,2024-11-27 10:37:00-05:00,55.009462181053095,cutoff,2024-11-27 15:00:00-05:00,263,263.0,14196.25626434129
2024-12-02,2024,2024-12-02 08:11:00-05:00,-150.0,SL,2024-12-02 10:00:00-05:00,109,109.0,14046.25626434129
2024-12-04,2024,2024-12-03 23:56:00-05:00,-0.0,BE,2024-12-04 01:58:00-05:00,122,122.0,14046.25626434129
2024-12-04,2024,2024-12-04 00:38:00-05:00,-0.0,BE,2024-12-04 03:35:00-05:00,177,177.0,14046.25626434129
2024-12-04,2024,2024-12-04 03:35:00-05:00,-140.42678991055436,cutoff,2024-12-04 15:00:00-05:00,685,685.0,13905.829474430735
2024-12-06,2024,2024-12-06 09:49:00-05:00,-32.23119325057269,cutoff,2024-12-06 15:00:00-05:00,311,311.0,13873.598281180162
2024-12-09,2024,2024-12-09 02:36:00-05:00,57.030920669865736,TP,2024-12-09 04:54:00-05:00,138,138.0,13930.629201850028
2024-12-13,2024,2024-12-13 09:43:00-05:00,152.59111027698236,TP,2024-12-13 10:54:00-05:00,71,71.0,14083.22031212701
2024-12-13,2024,2024-12-13 09:43:00-05:00,157.00941044215142,TP,2024-12-13 10:54:00-05:00,71,71.0,14240.229722569162
2024-12-20,2024,2024-12-19 19:16:00-05:00,-150.0,SL,2024-12-20 04:07:00-05:00,531,531.0,14090.229722569162
2024-12-24,2024,2024-12-24 10:01:00-05:00,-132.58185796129692,cutoff,2024-12-24 13:14:00-05:00,193,193.0,13957.647864607865
2024-12-26,2024,2024-12-25 22:23:00-05:00,144.78009018564626,TP,2024-12-26 03:33:00-05:00,309,310.0,14102.427954793511
2024-12-27,2024,2024-12-27 09:39:00-05:00,-150.0,SL,2024-12-27 10:11:00-05:00,32,32.0,13952.427954793511
2024-12-30,2024,2024-12-30 08:54:00-05:00,150.27648320807566,TP,2024-12-30 12:29:00-05:00,215,215.0,14102.704438001587
2024-12-30,2024,2024-12-30 10:00:00-05:00,150.79314203870308,TP,2024-12-30 11:37:00-05:00,97,97.0,14253.49758004029
2025-01-06,2025,2025-01-06 03:47:00-05:00,-91.875,SL,2025-01-06 06:24:00-05:00,157,157.0,14161.62258004029
2025-01-07,2025,2025-01-07 10:32:00-05:00,0.0,BE,2025-01-07 11:35:00-05:00,63,63.0,14161.62258004029
2025-01-10,2025,2025-01-10 08:35:00-05:00,0.0,BE,2025-01-10 09:47:00-05:00,72,72.0,14161.62258004029
2025-01-10,2025,2025-01-10 09:48:00-05:00,0.0,BE,2025-01-10 10:34:00-05:00,46,46.0,14161.62258004029
2025-01-10,2025,2025-01-10 10:01:00-05:00,0.0,BE,2025-01-10 11:00:00-05:00,59,59.0,14161.62258004029
2025-01-13,2025,2025-01-13 03:42:00-05:00,76.87786490859799,cutoff,2025-01-13 15:00:00-05:00,678,678.0,14238.500444948888
2025-01-13,2025,2025-01-13 04:04:00-05:00,174.00745261229167,cutoff,2025-01-13 15:00:00-05:00,656,656.0,14412.50789756118
2025-01-15,2025,2025-01-15 10:00:00-05:00,-153.53903564282518,cutoff,2025-01-15 15:00:00-05:00,300,300.0,14258.968861918354
2025-01-16,2025,2025-01-16 02:30:00-05:00,-0.0,BE,2025-01-16 03:16:00-05:00,46,46.0,14258.968861918354
2025-01-17,2025,2025-01-17 09:12:00-05:00,-0.0,BE,2025-01-17 11:21:00-05:00,129,129.0,14258.968861918354
2025-01-17,2025,2025-01-17 09:26:00-05:00,-0.0,BE,2025-01-17 11:25:00-05:00,119,119.0,14258.968861918354
2025-01-20,2025,2025-01-20 09:26:00-05:00,-0.0,BE,2025-01-20 10:13:00-05:00,47,47.0,14258.968861918354
2025-01-21,2025,2025-01-20 19:53:00-05:00,510.3268103002338,TP,2025-01-21 13:14:00-05:00,1041,1041.0,14769.295672218588
2025-01-22,2025,2025-01-22 03:47:00-05:00,-66.25,SL,2025-01-22 09:31:00-05:00,344,344.0,14703.045672218588
2025-01-24,2025,2025-01-24 09:53:00-05:00,230.607099461522,TP,2025-01-24 14:10:00-05:00,257,257.0,14933.65277168011
2025-01-27,2025,2025-01-27 01:37:00-05:00,-239.375,SL,2025-01-27 05:02:00-05:00,205,205.0,14694.27777168011
2025-01-30,2025,2025-01-30 09:49:00-05:00,263.8717370551167,TP,2025-01-30 11:00:00-05:00,71,71.0,14958.149508735227
2025-01-31,2025,2025-01-31 09:31:00-05:00,-132.5,SL,2025-01-31 10:58:00-05:00,87,87.0,14825.649508735227
2025-02-06,2025,2025-02-06 10:12:00-05:00,-0.0,BE,2025-02-06 13:24:00-05:00,192,192.0,14825.649508735227
2025-02-12,2025,2025-02-12 08:36:00-05:00,0.0,BE,2025-02-12 09:31:00-05:00,55,55.0,14825.649508735227
2025-02-13,2025,2025-02-13 10:20:00-05:00,-78.15793912611844,cutoff,2025-02-13 15:00:00-05:00,280,280.0,14747.491569609108
2025-02-14,2025,2025-02-14 02:16:00-05:00,111.05530848586204,TP,2025-02-14 06:46:00-05:00,270,270.0,14858.54687809497
2025-02-17,2025,2025-02-16 20:36:00-05:00,30.54398226860212,cutoff,2025-02-17 12:59:00-05:00,983,983.0,14889.090860363573
2025-02-18,2025,2025-02-18 02:07:00-05:00,-0.0,BE,2025-02-18 02:58:00-05:00,51,51.0,14889.090860363573
2025-02-20,2025,2025-02-20 09:53:00-05:00,-131.25,SL,2025-02-20 10:00:00-05:00,7,7.0,14757.840860363573
2025-02-24,2025,2025-02-24 09:53:00-05:00,-115.0,SL,2025-02-24 10:03:00-05:00,10,10.0,14642.840860363573
2025-02-25,2025,2025-02-25 02:53:00-05:00,0.0,BE,2025-02-25 04:00:00-05:00,67,67.0,14642.840860363573
2025-02-25,2025,2025-02-25 05:51:00-05:00,0.0,BE,2025-02-25 09:47:00-05:00,236,236.0,14642.840860363573
2025-02-25,2025,2025-02-25 09:52:00-05:00,-295.0,SL,2025-02-25 10:18:00-05:00,26,26.0,14347.840860363573
2025-02-27,2025,2025-02-27 10:00:00-05:00,0.0,BE,2025-02-27 14:17:00-05:00,257,257.0,14347.840860363573
2025-03-04,2025,2025-03-04 10:00:00-05:00,0.0,BE,2025-03-04 10:46:00-05:00,46,46.0,14347.840860363573
2025-03-07,2025,2025-03-07 10:32:00-05:00,264.49766743796135,TP,2025-03-07 14:21:00-05:00,229,229.0,14612.338527801534
2025-03-10,2025,2025-03-10 10:02:00-04:00,-250.0,SL,2025-03-10 13:10:00-04:00,188,188.0,14362.338527801534
2025-03-13,2025,2025-03-13 10:00:00-04:00,0.0,BE,2025-03-13 11:35:00-04:00,95,95.0,14362.338527801534
2025-03-17,2025,2025-03-17 09:40:00-04:00,-0.0,BE,2025-03-17 13:50:00-04:00,250,250.0,14362.338527801534
2025-03-24,2025,2025-03-24 04:09:00-04:00,-162.5,SL,2025-03-24 09:38:00-04:00,329,329.0,14199.838527801534
2025-03-25,2025,2025-03-25 08:31:00-04:00,-0.0,BE,2025-03-25 10:00:00-04:00,89,89.0,14199.838527801534
2025-03-28,2025,2025-03-28 10:12:00-04:00,-250.0,SL,2025-03-28 13:00:00-04:00,168,168.0,13949.838527801534
2025-03-31,2025,2025-03-30 20:20:00-04:00,0.0,BE,2025-03-31 07:25:00-04:00,665,665.0,13949.838527801534
2025-03-31,2025,2025-03-31 07:32:00-04:00,0.0,BE,2025-03-31 09:31:00-04:00,119,119.0,13949.838527801534
2025-03-31,2025,2025-03-31 09:44:00-04:00,251.7636167359742,TP,2025-03-31 11:54:00-04:00,130,130.0,14201.602144537508
2025-04-03,2025,2025-04-03 10:49:00-04:00,0.0,BE,2025-04-03 14:11:00-04:00,202,202.0,14201.602144537508
2025-04-04,2025,2025-04-04 10:50:00-04:00,346.3790412476337,TP,2025-04-04 11:02:00-04:00,12,12.0,14547.981185785142
2025-04-16,2025,2025-04-15 20:13:00-04:00,-172.5,SL,2025-04-16 01:28:00-04:00,315,315.0,14375.481185785142
2025-04-21,2025,2025-04-21 09:56:00-04:00,-285.0,SL,2025-04-21 10:18:00-04:00,22,22.0,14090.481185785142
2025-04-23,2025,2025-04-23 04:40:00-04:00,-0.0,BE,2025-04-23 06:03:00-04:00,83,83.0,14090.481185785142
2025-04-23,2025,2025-04-23 07:05:00-04:00,-0.0,BE,2025-04-23 08:36:00-04:00,91,91.0,14090.481185785142
2025-04-30,2025,2025-04-30 09:39:00-04:00,512.4437494797967,TP,2025-04-30 11:45:00-04:00,126,126.0,14602.924935264939
2025-04-30,2025,2025-04-30 09:58:00-04:00,264.54002017429593,TP,2025-04-30 11:01:00-04:00,63,63.0,14867.464955439234
2025-05-06,2025,2025-05-06 09:51:00-04:00,254.65533365356168,TP,2025-05-06 12:15:00-04:00,144,144.0,15122.120289092796
2025-05-06,2025,2025-05-06 09:55:00-04:00,556.6670747162134,TP,2025-05-06 12:15:00-04:00,140,140.0,15678.78736380901
2025-05-08,2025,2025-05-08 00:41:00-04:00,-0.0,BE,2025-05-08 04:17:00-04:00,216,216.0,15678.78736380901
2025-05-12,2025,2025-05-11 21:07:00-04:00,-0.0,BE,2025-05-11 22:48:00-04:00,101,101.0,15678.78736380901
2025-05-13,2025,2025-05-13 10:17:00-04:00,-91.35490658599883,cutoff,2025-05-13 15:00:00-04:00,283,283.0,15587.43245722301
2025-05-19,2025,2025-05-18 23:41:00-04:00,-99.375,SL,2025-05-19 04:32:00-04:00,291,291.0,15488.05745722301
2025-05-20,2025,2025-05-19 19:32:00-04:00,-0.0,BE,2025-05-19 20:18:00-04:00,46,46.0,15488.05745722301
2025-05-22,2025,2025-05-22 08:16:00-04:00,501.44280867850466,TP,2025-05-22 10:02:00-04:00,106,106.0,15989.500265901515
2025-05-22,2025,2025-05-22 08:16:00-04:00,513.1020564010614,TP,2025-05-22 10:02:00-04:00,106,106.0,16502.602322302577
2025-05-23,2025,2025-05-23 07:43:00-04:00,-116.25,SL,2025-05-23 07:44:00-04:00,1,1.0,16386.352322302577
2025-05-28,2025,2025-05-28 06:54:00-04:00,-0.0,BE,2025-05-28 08:08:00-04:00,74,74.0,16386.352322302577
2025-05-28,2025,2025-05-28 09:39:00-04:00,158.4331886574655,cutoff,2025-05-28 15:00:00-04:00,321,321.0,16544.785510960042
2025-05-29,2025,2025-05-28 19:00:00-04:00,291.2275006413656,TP,2025-05-29 11:58:00-04:00,1018,1018.0,16836.013011601408
2025-05-29,2025,2025-05-28 19:00:00-04:00,285.7712854309211,TP,2025-05-29 11:59:00-04:00,1019,1019.0,17121.78429703233
2025-05-29,2025,2025-05-28 19:00:00-04:00,279.80588287719,TP,2025-05-29 11:58:00-04:00,1018,1018.0,17401.59017990952
2025-05-29,2025,2025-05-28 19:01:00-04:00,253.92615650389052,TP,2025-05-29 10:20:00-04:00,919,919.0,17655.51633641341
2025-05-29,2025,2025-05-28 19:07:00-04:00,271.8900119032551,TP,2025-05-29 10:08:00-04:00,901,901.0,17927.406348316665
2025-05-29,2025,2025-05-28 19:16:00-04:00,-0.0,BE,2025-05-28 20:43:00-04:00,87,87.0,17927.406348316665
2025-05-30,2025,2025-05-30 08:11:00-04:00,0.0,BE,2025-05-30 12:27:00-04:00,256,256.0,17927.406348316665
2025-06-03,2025,2025-06-03 10:03:00-04:00,-0.0,BE,2025-06-03 10:49:00-04:00,46,46.0,17927.406348316665
2025-06-03,2025,2025-06-03 10:51:00-04:00,-144.6660365593998,cutoff,2025-06-03 15:00:00-04:00,249,249.0,17782.740311757265
2025-06-05,2025,2025-06-05 03:27:00-04:00,-106.25,SL,2025-06-05 08:49:00-04:00,322,322.0,17676.490311757265
2025-06-11,2025,2025-06-11 08:30:00-04:00,319.19191195791063,cutoff,2025-06-11 15:00:00-04:00,390,390.0,17995.682223715175
2025-06-11,2025,2025-06-11 08:30:00-04:00,-0.0,BE,2025-06-11 10:36:00-04:00,126,126.0,17995.682223715175
2025-06-11,2025,2025-06-11 08:30:00-04:00,-0.0,BE,2025-06-11 10:36:00-04:00,126,126.0,17995.682223715175
2025-06-11,2025,2025-06-11 08:30:00-04:00,-0.0,BE,2025-06-11 10:34:00-04:00,124,124.0,17995.682223715175
2025-06-11,2025,2025-06-11 08:30:00-04:00,-0.0,BE,2025-06-11 10:55:00-04:00,145,145.0,17995.682223715175
2025-06-12,2025,2025-06-12 04:02:00-04:00,0.0,BE,2025-06-12 07:52:00-04:00,230,230.0,17995.682223715175
2025-06-13,2025,2025-06-12 20:05:00-04:00,52.65708023220941,cutoff,2025-06-13 15:00:00-04:00,1135,1135.0,18048.339303947385
2025-06-13,2025,2025-06-12 20:05:00-04:00,29.40583400799005,cutoff,2025-06-13 15:00:00-04:00,1135,1135.0,18077.745137955375
2025-06-13,2025,2025-06-12 20:32:00-04:00,253.09258874458465,TP,2025-06-13 11:33:00-04:00,901,901.0,18330.83772669996
2025-06-13,2025,2025-06-12 20:32:00-04:00,251.88360238996393,TP,2025-06-13 11:33:00-04:00,901,901.0,18582.721329089924
2025-06-16,2025,2025-06-16 03:07:00-04:00,-130.625,SL,2025-06-16 09:53:00-04:00,406,406.0,18452.096329089924
2025-06-19,2025,2025-06-18 21:04:00-04:00,0.0,BE,2025-06-18 22:02:00-04:00,58,58.0,18452.096329089924
2025-06-19,2025,2025-06-19 09:05:00-04:00,-38.51368658431966,cutoff,2025-06-19 12:59:00-04:00,234,234.0,18413.582642505604
2025-06-20,2025,2025-06-20 08:51:00-04:00,252.01624763870495,TP,2025-06-20 11:02:00-04:00,131,131.0,18665.59889014431
2025-06-24,2025,2025-06-23 19:18:00-04:00,-0.0,BE,2025-06-23 20:07:00-04:00,49,49.0,18665.59889014431
2025-06-24,2025,2025-06-23 19:22:00-04:00,-0.0,BE,2025-06-23 21:12:00-04:00,110,110.0,18665.59889014431
2025-06-24,2025,2025-06-24 01:45:00-04:00,-145.0,SL,2025-06-24 03:06:00-04:00,81,81.0,18520.59889014431
2025-06-25,2025,2025-06-25 09:30:00-04:00,-0.0,BE,2025-06-25 10:45:00-04:00,75,75.0,18520.59889014431
2025-06-27,2025,2025-06-27 02:11:00-04:00,-75.625,SL,2025-06-27 10:03:00-04:00,472,472.0,18444.97389014431
2025-07-03,2025,2025-07-03 09:30:00-04:00,-95.43486888757616,cutoff,2025-07-03 13:14:00-04:00,224,224.0,18349.539021256733
2025-07-15,2025,2025-07-14 21:50:00-04:00,55.18003053194843,TP,2025-07-14 22:26:00-04:00,36,36.0,18404.71905178868
2025-07-15,2025,2025-07-14 21:52:00-04:00,73.99858672231858,TP,2025-07-14 22:17:00-04:00,25,25.0,18478.717638511
2025-07-15,2025,2025-07-14 21:52:00-04:00,72.74049259963795,TP,2025-07-14 22:17:00-04:00,25,25.0,18551.458131110638
2025-07-15,2025,2025-07-15 06:31:00-04:00,-0.0,BE,2025-07-15 07:09:00-04:00,38,38.0,18551.458131110638
2025-07-15,2025,2025-07-15 08:30:00-04:00,-0.0,BE,2025-07-15 09:02:00-04:00,32,32.0,18551.458131110638
2025-07-16,2025,2025-07-16 03:07:00-04:00,140.67527068902564,TP,2025-07-16 08:31:00-04:00,324,324.0,18692.133401799663
2025-07-18,2025,2025-07-18 09:28:00-04:00,47.330634039353754,TP,2025-07-18 09:31:00-04:00,3,3.0,18739.464035839017
2025-07-21,2025,2025-07-21 09:39:00-04:00,-58.79127592092118,cutoff,2025-07-21 15:00:00-04:00,321,321.0,18680.672759918096
2025-07-25,2025,2025-07-24 21:43:00-04:00,54.55027068902564,TP,2025-07-25 03:17:00-04:00,334,334.0,18735.22303060712
2025-07-28,2025,2025-07-28 01:53:00-04:00,51.39852130270447,TP,2025-07-28 05:25:00-04:00,212,212.0,18786.621551909826
2025-07-28,2025,2025-07-28 01:54:00-04:00,54.84823492010037,TP,2025-07-28 05:25:00-04:00,211,211.0,18841.469786829926
2025-07-29,2025,2025-07-29 03:46:00-04:00,-40.5,SL,2025-07-29 09:33:00-04:00,347,347.0,18800.969786829926
2025-07-31,2025,2025-07-31 03:41:00-04:00,66.43409885947767,TP,2025-07-31 07:45:00-04:00,244,244.0,18867.403885689404
2025-08-01,2025,2025-08-01 03:36:00-04:00,0.0,BE,2025-08-01 04:07:00-04:00,31,31.0,18867.403885689404
2025-08-01,2025,2025-08-01 03:51:00-04:00,-123.0,SL,2025-08-01 09:33:00-04:00,342,342.0,18744.403885689404
2025-08-05,2025,2025-08-05 08:14:00-04:00,190.09557342517655,TP,2025-08-05 09:31:00-04:00,77,77.0,18934.49945911458
2025-08-07,2025,2025-08-07 05:56:00-04:00,353.22775682008796,TP,2025-08-07 12:41:00-04:00,405,405.0,19287.72721593467
2025-08-13,2025,2025-08-12 19:49:00-04:00,44.18508415140968,TP,2025-08-12 22:03:00-04:00,134,134.0,19331.912300086078
2025-08-13,2025,2025-08-13 08:36:00-04:00,52.030307301589346,TP,2025-08-13 10:25:00-04:00,109,109.0,19383.942607387668
2025-08-15,2025,2025-08-15 09:49:00-04:00,89.66808522386054,TP,2025-08-15 10:15:00-04:00,26,26.0,19473.610692611528
2025-08-19,2025,2025-08-19 09:47:00-04:00,0.0,BE,2025-08-19 10:28:00-04:00,41,41.0,19473.610692611528
2025-08-19,2025,2025-08-19 10:28:00-04:00,-176.84442981908796,cutoff,2025-08-19 15:00:00-04:00,272,272.0,19296.76626279244
2025-08-20,2025,2025-08-20 09:45:00-04:00,-238.5,SL,2025-08-20 09:53:00-04:00,8,8.0,19058.26626279244
2025-08-22,2025,2025-08-22 10:08:00-04:00,-21.840778657686315,cutoff,2025-08-22 15:00:00-04:00,292,292.0,19036.425484134754
2025-08-28,2025,2025-08-28 09:31:00-04:00,151.83941720804796,TP,2025-08-28 09:57:00-04:00,26,26.0,19188.2649013428
2025-08-28,2025,2025-08-28 09:33:00-04:00,146.19228447243222,TP,2025-08-28 09:53:00-04:00,20,20.0,19334.457185815234
2025-09-02,2025,2025-09-02 03:42:00-04:00,-122.25,SL,2025-09-02 06:42:00-04:00,180,180.0,19212.207185815234
2025-09-03,2025,2025-09-03 10:34:00-04:00,144.0529437332916,cutoff,2025-09-03 15:00:00-04:00,266,266.0,19356.260129548526
2025-09-05,2025,2025-09-05 00:25:00-04:00,-0.0,BE,2025-09-05 01:16:00-04:00,51,51.0,19356.260129548526
2025-09-05,2025,2025-09-05 08:35:00-04:00,90.97845614905964,TP,2025-09-05 10:15:00-04:00,100,100.0,19447.238585697585
2025-09-10,2025,2025-09-10 01:30:00-04:00,-0.0,BE,2025-09-10 02:14:00-04:00,44,44.0,19447.238585697585
2025-09-10,2025,2025-09-10 02:22:00-04:00,-0.0,BE,2025-09-10 02:53:00-04:00,31,31.0,19447.238585697585
2025-09-10,2025,2025-09-10 08:30:00-04:00,101.57775337583371,TP,2025-09-10 09:31:00-04:00,61,61.0,19548.81633907342
2025-09-10,2025,2025-09-10 08:30:00-04:00,99.67526747663942,TP,2025-09-10 09:31:00-04:00,61,61.0,19648.49160655006
2025-09-10,2025,2025-09-10 08:30:00-04:00,80.3119885629203,TP,2025-09-10 09:46:00-04:00,76,76.0,19728.80359511298
2025-09-10,2025,2025-09-10 08:30:00-04:00,88.6377046854468,TP,2025-09-10 09:52:00-04:00,82,82.0,19817.441299798425
2025-09-15,2025,2025-09-15 00:00:00-04:00,-43.5,SL,2025-09-15 00:01:00-04:00,1,1.0,19773.941299798425
2025-09-18,2025,2025-09-18 03:55:00-04:00,-117.75,SL,2025-09-18 10:27:00-04:00,392,392.0,19656.191299798425
2025-09-25,2025,2025-09-25 07:58:00-04:00,0.0,BE,2025-09-25 08:30:00-04:00,32,32.0,19656.191299798425
2025-09-25,2025,2025-09-25 07:58:00-04:00,0.0,BE,2025-09-25 08:30:00-04:00,32,32.0,19656.191299798425
2025-09-25,2025,2025-09-25 09:09:00-04:00,86.78612658762722,cutoff,2025-09-25 15:00:00-04:00,351,351.0,19742.977426386053
2025-09-29,2025,2025-09-29 05:28:00-04:00,-0.0,BE,2025-09-29 06:22:00-04:00,54,54.0,19742.977426386053
